universe, channel, y,z,x,R,G,B
1,0,-5.45,0.01,4.6,270,0,250,0,600,0.05,1
1,10,-5.45,0.01,3.4,270,0,250,0,600,0.05,1
1,20,-5.45,0.01,2.19,270,0,250,0,600,0.05,1
1,30,-5.45,0.01,0.99,270,0,250,0,600,0.05,1
1,40,-5.45,0.01,-0.21,270,0,250,0,600,0.05,1
1,50,-5.45,0.01,-1.31,270,0,250,0,600,0.05,1
1,60,-5.45,0.01,-2.31,270,0,250,0,600,0.05,1
1,70,-5.45,0.01,-4.81,270,0,250,0,600,0.05,1
1,80,-5.45,0.01,-5.81,270,0,250,0,600,0.05,1
1,90,-5.45,0.01,5.69,270,0,250,0,600,0.05,1
1,100,-5.45,0.01,6.69,270,0,250,0,600,0.05,1
1,110,-5.45,0.01,9.19,270,0,250,0,600,0.05,1
1,120,-5.45,0.01,10.19,270,0,250,0,600,0.05,1
1,130,-5.45,0.01,-7.81,270,0,250,0,600,0.05,1
1,140,-5.45,0.01,-8.81,270,0,250,0,600,0.05,1
1,150,3.15,0.6,4.69,270,0,250,0,600,0.05,1
1,160,3.15,0.6,-0.31,270,0,250,0,600,0.05,1
7,0,3.25,4.1,-0.51,0,0,0,40,40,0.01,0
7,0,3.25,4.0934977148082,-0.488,0,0,0,40,40,0.01,0
7,0,3.25,4.0870453255621,-0.466,0,0,0,40,40,0.01,0
7,0,3.25,4.080642944282,-0.444,0,0,0,40,40,0.01,0
7,0,3.25,4.0742906821204,-0.422,0,0,0,40,40,0.01,0
7,0,3.25,4.0679886493593,-0.4,0,0,0,40,40,0.01,0
7,0,3.25,4.0617369554089,-0.378,0,0,0,40,40,0.01,0
7,0,3.25,4.0555357088054,-0.356,0,0,0,40,40,0.01,0
7,0,3.25,4.0493850172091,-0.334,0,0,0,40,40,0.01,0
7,0,3.25,4.0432849874028,-0.312,0,0,0,40,40,0.01,0
7,0,3.25,4.0372357252896,-0.29,0,0,0,40,40,0.01,0
7,0,3.25,4.0312373358912,-0.268,0,0,0,40,40,0.01,0
7,0,3.25,4.0252899233463,-0.246,0,0,0,40,40,0.01,0
7,0,3.25,4.0193935909083,-0.224,0,0,0,40,40,0.01,0
7,0,3.25,4.0135484409439,-0.202,0,0,0,40,40,0.01,0
7,0,3.25,4.0077545749315,-0.18,0,0,0,40,40,0.01,0
7,0,3.25,4.0020120934586,-0.158,0,0,0,40,40,0.01,0
7,0,3.25,3.9963210962211,-0.136,0,0,0,40,40,0.01,0
7,0,3.25,3.9906816820208,-0.114,0,0,0,40,40,0.01,0
7,0,3.25,3.9850939487642,-0.092,0,0,0,40,40,0.01,0
7,0,3.25,3.9795579934602,-0.07,0,0,0,40,40,0.01,0
7,0,3.25,3.9740739122192,-0.048,0,0,0,40,40,0.01,0
7,0,3.25,3.9686418002507,-0.026,0,0,0,40,40,0.01,0
7,0,3.25,3.963261751862,-0.004,0,0,0,40,40,0.01,0
7,0,3.25,3.9579338604568,0.018,0,0,0,40,40,0.01,0
7,0,3.25,3.9526582185329,0.04,0,0,0,40,40,0.01,0
7,0,3.25,3.9474349176812,0.062,0,0,0,40,40,0.01,0
7,0,3.25,3.9422640485839,0.084,0,0,0,40,40,0.01,0
7,0,3.25,3.9371457010129,0.106,0,0,0,40,40,0.01,0
7,0,3.25,3.9320799638282,0.128,0,0,0,40,40,0.01,0
7,0,3.25,3.9270669249767,0.15,0,0,0,40,40,0.01,0
7,0,3.25,3.92210667149,0.172,0,0,0,40,40,0.01,0
7,0,3.25,3.9171992894835,0.194,0,0,0,40,40,0.01,0
7,0,3.25,3.9123448641548,0.216,0,0,0,40,40,0.01,0
7,0,3.25,3.9075434797819,0.238,0,0,0,40,40,0.01,0
7,0,3.25,3.9027952197221,0.26,0,0,0,40,40,0.01,0
7,0,3.25,3.8981001664104,0.282,0,0,0,40,40,0.01,0
7,0,3.25,3.8934584013579,0.304,0,0,0,40,40,0.01,0
7,0,3.25,3.8888700051507,0.326,0,0,0,40,40,0.01,0
7,0,3.25,3.8843350574484,0.348,0,0,0,40,40,0.01,0
7,0,3.25,3.8798536369826,0.37,0,0,0,40,40,0.01,0
7,0,3.25,3.8754258215556,0.392,0,0,0,40,40,0.01,0
7,0,3.25,3.8710516880391,0.414,0,0,0,40,40,0.01,0
7,0,3.25,3.8667313123728,0.436,0,0,0,40,40,0.01,0
7,0,3.25,3.8624647695632,0.458,0,0,0,40,40,0.01,0
7,0,3.25,3.858252133682,0.48,0,0,0,40,40,0.01,0
7,0,3.25,3.8540934778652,0.502,0,0,0,40,40,0.01,0
7,0,3.25,3.8499888743115,0.524,0,0,0,40,40,0.01,0
7,0,3.25,3.8459383942814,0.546,0,0,0,40,40,0.01,0
7,0,3.25,3.8419421080955,0.568,0,0,0,40,40,0.01,0
7,0,3.25,3.8380000851338,0.59,0,0,0,40,40,0.01,0
7,0,3.25,3.834112393834,0.612,0,0,0,40,40,0.01,0
7,0,3.25,3.8302791016906,0.634,0,0,0,40,40,0.01,0
7,0,3.25,3.8265002752539,0.656,0,0,0,40,40,0.01,0
7,0,3.25,3.8227759801283,0.678,0,0,0,40,40,0.01,0
7,0,3.25,3.8191062809716,0.7,0,0,0,40,40,0.01,0
7,0,3.25,3.8154912414938,0.722,0,0,0,40,40,0.01,0
7,0,3.25,3.8119309244559,0.744,0,0,0,40,40,0.01,0
7,0,3.25,3.8084253916689,0.766,0,0,0,40,40,0.01,0
7,0,3.25,3.8049747039926,0.788,0,0,0,40,40,0.01,0
7,0,3.25,3.8015789213348,0.81,0,0,0,40,40,0.01,0
7,0,3.25,3.7982381026498,0.832,0,0,0,40,40,0.01,0
7,0,3.25,3.7949523059379,0.854,0,0,0,40,40,0.01,0
7,0,3.25,3.7917215882442,0.876,0,0,0,40,40,0.01,0
7,0,3.25,3.7885460056574,0.898,0,0,0,40,40,0.01,0
7,0,3.25,3.785425613309,0.92,0,0,0,40,40,0.01,0
7,0,3.25,3.7823604653725,0.942,0,0,0,40,40,0.01,0
7,0,3.25,3.7793506150622,0.964,0,0,0,40,40,0.01,0
7,0,3.25,3.7763961146323,0.986,0,0,0,40,40,0.01,0
7,0,3.25,3.7734970153761,1.008,0,0,0,40,40,0.01,0
7,0,3.25,3.7706533676252,1.03,0,0,0,40,40,0.01,0
7,0,3.25,3.7678652207484,1.052,0,0,0,40,40,0.01,0
7,0,3.25,3.765132623151,1.074,0,0,0,40,40,0.01,0
7,0,3.25,3.7624556222737,1.096,0,0,0,40,40,0.01,0
7,0,3.25,3.7598342645923,1.118,0,0,0,40,40,0.01,0
7,0,3.25,3.7572685956164,1.14,0,0,0,40,40,0.01,0
7,0,3.25,3.7547586598888,1.162,0,0,0,40,40,0.01,0
7,0,3.25,3.7523045009846,1.184,0,0,0,40,40,0.01,0
7,0,3.25,3.7499061615107,1.206,0,0,0,40,40,0.01,0
7,0,3.25,3.747563683105,1.228,0,0,0,40,40,0.01,0
7,0,3.25,3.7452771064353,1.25,0,0,0,40,40,0.01,0
7,0,3.25,3.7430464711992,1.272,0,0,0,40,40,0.01,0
7,0,3.25,3.7408718161229,1.294,0,0,0,40,40,0.01,0
7,0,3.25,3.7387531789607,1.316,0,0,0,40,40,0.01,0
7,0,3.25,3.7366905964946,1.338,0,0,0,40,40,0.01,0
7,0,3.25,3.7346841045331,1.36,0,0,0,40,40,0.01,0
7,0,3.25,3.7327337379112,1.382,0,0,0,40,40,0.01,0
7,0,3.25,3.7308395304893,1.404,0,0,0,40,40,0.01,0
7,0,3.25,3.729001515153,1.426,0,0,0,40,40,0.01,0
7,0,3.25,3.7272197238121,1.448,0,0,0,40,40,0.01,0
7,0,3.25,3.7254941874006,1.47,0,0,0,40,40,0.01,0
7,0,3.25,3.7238249358756,1.492,0,0,0,40,40,0.01,0
7,0,3.25,3.722211998217,1.514,0,0,0,40,40,0.01,0
